date,Cboe EDGX,NYSE Arca,Nasdaq GSM,Cboe EDGA,CHX,Cboe BYX,Cboe BZX,MEMX,Nasdaq BX,Off Exchange,IEX,NYSE American,NYSE National,NYSE,Nasdaq PHLX,MIAX Pearl,LTSE
2020-06-02,609120,679148,1185544,132480,8,200000,488372,0,67772,3939960,62132,42636,193032,1847692,31224,0,0
2020-06-01,532944,717340,1272260,100768,140,195752,522432,0,25652,4591432,188360,28424,207908,2046796,43488,0,0
2020-05-29,750620,1287064,1501856,152312,524,519872,923680,0,760840,5078248,195516,140312,323620,4207552,52144,0,0
2020-05-28,378984,623980,779052,92028,132,191076,645152,0,65988,3807152,197952,41164,135800,1749076,29932,0,0
2020-05-27,932480,1115232,1407412,264360,328,357908,1437876,0,183744,4195488,111940,17928,225248,2294468,42000,0,0
2020-05-26,882908,1309664,1644412,278784,12,435836,1846400,0,296496,4315044,166744,64540,226712,2637708,78444,0,0
2020-05-22,461272,813956,939184,72124,264,160168,637564,0,40328,4017628,138932,40300,84060,2064656,48968,0,0
2020-05-21,262044,445716,755412,64044,180,124328,519920,0,26272,4197172,58348,67376,107172,1207896,51744,0,0
2020-05-20,327748,631520,1019088,248508,464,204268,701776,0,141748,4769260,142740,43140,224248,1688812,31116,0,0
2020-05-19,282016,520208,669928,64456,612,137844,524428,0,30492,3213080,164524,33228,105768,1608364,7980,0,0
2020-05-18,382828,738544,834332,82052,268,225208,584264,0,87592,4372704,140168,34944,115692,1863636,24544,0,0
2020-05-15,392928,682048,754216,50660,4,137884,517440,0,88060,3168528,315976,39992,100756,1503524,10800,0,0
2020-05-14,279248,750192,727220,123220,0,170056,476756,0,109596,3382464,88048,109560,256604,1540764,5744,0,0
2020-05-13,520804,933340,1110768,447556,1468,335576,842024,0,367428,4412680,283052,154360,474092,1609968,38392,0,0
2020-05-12,417132,692096,880276,170740,84,301672,600888,0,87368,5147016,166332,77376,348892,1636208,30548,0,0
2020-05-11,338016,372572,741440,76388,40,192096,370248,0,62816,2850304,51968,32112,149472,1429456,129704,0,0
2020-05-08,459552,680312,1306428,184684,52,310600,910812,0,132996,3252584,72756,31200,124204,1903184,45280,0,0
2020-05-07,378136,662028,1084220,100220,1000080,177452,749112,0,86844,3645124,63980,42088,124228,1853240,38028,0,0
2020-05-06,674608,2046252,1292572,79076,36,257904,860692,0,56332,6161832,122976,8400,97696,1795376,24808,0,0
2020-05-05,438328,676320,1079712,53508,0,107508,498312,0,31900,3904792,173884,22088,63016,1312908,61400,0,0
2020-05-04,634344,826688,1127264,204224,600000,250200,797772,0,34156,9480364,103932,31544,80256,2065980,35696,0,0
2020-05-01,705240,1345624,1035080,101804,1536,217508,939204,0,23296,7315612,100680,9660,105756,4008464,112928,0,0
2020-04-30,483704,609700,1005512,71828,104,312608,525476,0,35180,2920844,124728,3424,116032,2378212,106768,0,0
2020-04-29,938968,1081124,1348568,206988,96,369420,827580,0,87488,4945968,187128,88944,279500,2927224,191184,0,0
2020-04-28,798948,1532280,1473976,155548,1602400,622128,1515692,0,121608,9609648,275840,15984,154148,2830972,91584,0,0
2020-04-27,1540948,2212536,1725640,198128,400,325224,1592848,0,88044,15671024,807908,26260,183208,4667320,61064,0,0
2020-04-24,202148,546208,1109392,97628,80,283552,252828,0,64108,5026636,91752,8120,120632,1132516,10576,0,0
2020-04-23,348656,671548,771728,57224,0,92460,369912,0,17756,4877828,99720,5352,100824,1639840,10564,0,0
2020-04-22,407272,683832,656788,96956,800004,223452,311592,0,19656,5590728,138060,16416,158296,1604436,5044,0,0
2020-04-21,953456,1242592,1523884,155980,8,567084,974576,0,72600,7424180,201408,19796,149896,3191772,90984,0,0
2020-04-20,1176528,1474088,2197060,229540,400,398984,1088688,0,67260,12000532,496056,20580,169112,4977352,43864,0,0
2020-04-17,1256748,1993104,2241060,264352,0,329684,1407736,0,51400,9771020,251024,46648,270024,4614740,115212,0,0
2020-04-16,629232,999520,1123208,210900,88,364900,787048,0,185552,6482664,389608,9216,158908,2141236,5604,0,0
2020-04-15,1183276,1627524,2109400,440816,212,533060,1417392,0,121736,15092976,2503328,25224,692096,4126196,126180,0,0
2020-04-14,2079972,3453212,3984336,695456,3064,698208,3421696,0,227924,30609504,1135336,31272,398196,6890776,387344,0,0
2020-04-13,1270788,1563032,3167472,408792,688,529400,1319404,0,196728,13080020,316672,68004,347916,4923400,185688,0,0
2020-04-09,1062040,1515808,3084472,308788,0,583604,1436180,0,340788,8556600,525100,9660,333256,5728480,150888,0,0
2020-04-08,435628,1210824,1714676,258216,40,326268,689772,0,117172,3692944,218468,6112,512504,2333820,21668,0,0
2020-04-07,552540,785368,1300504,216648,12,289668,548160,0,62876,3970424,95128,6024,382624,3133860,3600,0,0
2020-04-06,509812,1175132,1500284,198264,56,254028,669476,0,98620,5173016,113112,1228,662364,2999784,7000,0,0
2020-04-03,845340,957748,1487844,206540,8,236816,763328,0,207380,7255008,178384,18004,389924,2730424,46296,0,0
2020-04-02,677552,773736,1177644,282728,88,269120,677536,0,135512,8322272,620204,32080,459328,2798364,31192,0,0
2020-04-01,729716,863628,1371068,242244,0,248024,601304,0,118892,9474504,516340,24636,212156,3791532,80736,0,0
2020-03-31,274624,439944,554696,98448,0,141156,420756,0,27264,3318732,247412,972,217308,3467388,7828,0,0
2020-03-30,699812,929256,1387720,196272,16,417328,760828,0,140616,5786772,309204,7416,125884,2517184,123976,0,0
2020-03-27,1702820,2665968,2897920,328320,1000000,658648,1772584,0,262288,11957544,414040,62368,358644,4598168,219740,0,0
2020-03-26,2323436,1753864,3136792,710792,0,645604,986376,0,362400,9920376,1389000,17024,239808,3253020,105424,0,0
2020-03-25,611388,791892,1666636,175036,348,443860,907656,0,68948,5409380,484956,7404,430288,3317088,53356,0,0
2020-03-24,757768,1494108,2392300,384916,400,615404,994924,0,160084,13922364,633204,9888,411628,5393316,52332,0,0
2020-03-23,681276,1269960,1788216,338440,16,475568,776720,0,95396,14343036,547968,19984,431284,3753492,117780,0,0
2020-03-20,735836,1124620,1575328,249840,228,384120,972864,0,113696,11313376,512744,45748,450236,13359336,47204,0,0
2020-03-19,698356,1325184,1711728,88640,1600000,356572,958000,0,58380,9193992,191936,62240,171556,3524548,217024,0,0
2020-03-18,576168,1023128,1528692,138432,0,237696,999412,0,124940,4986040,439472,43188,219872,4213324,76472,0,0
2020-03-17,710632,684428,1509036,125684,0,278364,1060496,0,61336,4876700,399204,69372,335180,4096424,41984,0,0
2020-03-16,1096176,1030268,2052400,176184,24728,392596,1568720,0,101392,5093240,748100,113080,254780,6723556,83564,0,0
2020-03-13,1677028,1366728,2300740,460280,0,657324,1709344,0,402632,8525968,603628,144940,489728,4789676,20828,0,0
2020-03-12,758208,1445660,1422988,510444,0,241840,1114696,0,313608,9191104,562192,159652,628440,4125424,19196,0,0
2020-03-11,641100,994408,1376480,248148,400,492604,1074496,0,331752,7779140,437668,115860,698108,3412916,53704,0,0
2020-03-10,751400,1472284,1722656,141804,0,274044,888156,0,82556,9919048,227144,23356,337892,3559768,52568,0,0
2020-03-09,504692,667408,863788,109556,1000,144472,643172,0,62896,4565328,356336,26460,176152,2779128,27620,0,0
2020-03-06,546380,874772,718720,183336,400,291456,579384,0,124540,3276180,138052,109496,139516,1755572,49408,0,0
2020-03-05,572676,810148,1493976,263716,0,388932,519088,0,171892,6767920,419768,50532,225196,2658816,55848,0,0
2020-03-04,660916,1100172,2125800,301472,0,278648,676456,0,177180,7928548,447576,53752,400992,2796568,82436,0,0
2020-03-03,858732,1578332,2274716,266320,0,299704,908360,0,115404,6369896,253280,49948,458912,3574096,122124,0,0
2020-03-02,478880,924812,1497200,244672,0,249692,591808,0,181320,5834240,342992,68552,249660,2084856,85028,0,0
2020-02-28,1134600,1032028,2034112,554592,0,471200,1530748,0,260408,6127648,274976,98776,759324,4299156,191220,0,0
2020-02-27,521432,1033864,1757400,444356,0,343404,959228,0,210104,5799112,217488,80008,546688,3570912,33924,0,0
2020-02-26,881912,1394716,2237816,300272,0,406416,1095280,0,291876,7336684,932320,35396,534172,3415336,39292,0,0
2020-02-25,841240,2028364,2274420,315952,0,330904,1236068,0,189396,5675804,215200,82012,370536,4142176,89752,0,0
2020-02-24,721292,1214864,1552068,263360,0,307868,905340,0,148412,5199776,192272,64080,370780,3273612,51432,0,0
2020-02-21,236076,502552,603588,142768,0,117716,428136,0,121832,2211912,49828,20400,313080,2009944,24940,0,0
2020-02-20,328640,595092,725372,113692,0,118008,474372,0,107164,2040052,151284,15268,305676,1258812,15932,0,0
2020-02-19,562576,659852,1161752,287980,0,317052,690344,0,264404,3697280,215028,28284,331204,2139356,17256,0,0
2020-02-18,261732,529228,785220,117344,0,124796,346632,0,43348,1666120,164316,15624,221988,1582796,11304,0,0
2020-02-14,269992,265260,635132,184668,0,174424,305032,0,59224,2541524,100624,23208,202820,1544024,24708,0,0
2020-02-13,265020,563212,856824,205200,0,211868,495772,0,111088,2885568,96792,38884,339380,2236832,20332,0,0
2020-02-12,1045996,940992,2774572,347204,0,301504,1612896,0,138176,7279240,555980,72996,363072,3726804,122984,0,0
2020-02-11,659316,664356,1801176,317512,0,284564,1149864,0,258976,3468620,223416,39492,395816,4334788,62196,0,0
2020-02-10,570824,676568,1311792,186732,0,243280,954648,0,99452,4260620,310176,28224,208152,2228408,29292,0,0
2020-02-07,435856,620628,1060448,271832,0,210668,523064,0,89416,4245120,694800,52964,450032,2266172,48124,0,0
2020-02-06,372912,414008,630644,167472,0,159944,399996,0,83780,2104500,72092,24444,166408,1434196,10816,0,0
2020-02-05,625732,626160,1087940,252112,0,394696,703672,0,170828,2985588,276280,56400,422712,2920112,44656,0,0
2020-02-04,800996,734416,1238920,298828,0,402104,624136,0,188372,5058952,410244,21720,460652,3942460,70444,0,0
2020-02-03,361740,408660,827128,280028,0,230516,329412,0,110680,2472056,114784,19252,185456,2727456,37628,0,0
2020-01-31,717220,711792,1212324,274948,0,343008,587372,0,183976,3981896,216016,6000,384312,2911260,36932,0,0
2020-01-30,743684,562768,1202928,273240,84,446116,615032,0,230652,4840396,347564,7700,355360,2306772,94636,0,0
2020-01-29,186000,360052,636224,142680,4,168076,270492,0,79424,2195840,136912,4000,310312,1707848,12364,0,0
2020-01-28,342504,246904,684180,219160,0,225112,449872,0,195136,3703460,269736,10400,256596,1941244,35440,0,0
2020-01-27,413872,656620,1098156,261132,0,268600,495852,0,179396,2336612,307756,5624,392156,2014700,60740,0,0
2020-01-24,747392,753284,2239840,410332,8,570756,1240244,0,225684,6436484,326456,19340,663368,2939368,82232,0,0
2020-01-23,408840,214380,832140,189624,0,234120,444452,0,151668,2272556,137540,6840,375420,2216360,36916,0,0
2020-01-22,627460,398128,1136336,140772,60,329764,784364,0,93900,4340800,165860,17920,349136,2078608,46836,0,0
2020-01-21,819312,645004,1753884,242616,0,404164,686656,0,215948,5251180,168732,28048,432712,3436272,44020,0,0
2020-01-17,886320,838340,2846472,511672,0,451504,1063876,0,241720,5289568,218860,17200,486404,3157280,68880,0,0
2020-01-16,1359828,1099524,2111420,537004,112,451164,1018720,0,203644,5988868,283012,19016,539828,3480884,55236,0,0
2020-01-15,880280,1213972,2413308,444180,0,535620,1008432,0,167132,8208808,743308,58936,473756,3708728,68004,0,0
2020-01-14,2700992,2036328,5981472,1218204,456,1462224,2708844,0,412048,22690708,2653372,34860,978620,7224692,147052,0,0
2020-01-13,1289088,943380,1796092,471004,68,341172,888112,0,137424,5047376,408900,29232,369984,2733292,80932,0,0
2020-01-10,660972,712400,1166996,266752,444,281780,663764,0,119924,3986744,148784,48728,372812,2631176,64372,0,0
2020-01-09,495808,570244,1041048,211480,0,236032,712056,0,157960,4062512,226516,28008,379756,2402004,48780,0,0
2020-01-08,1498264,876460,1731340,443372,36,410040,1335724,0,296292,11489516,508280,43724,679180,3175628,29924,0,0
2020-01-07,901992,1311924,1861252,470236,48,367376,1455732,0,160864,9803724,321652,61404,394600,3721020,110252,0,0
2020-01-06,661048,601260,1400020,328036,472,322276,881208,0,116496,5075724,903392,7604,455212,2799800,26560,0,0
2020-01-03,793880,627808,1432224,280288,84,314088,949968,0,142400,5738896,373460,32260,503100,2990612,24776,0,0
2020-01-02,1306204,750856,1579716,392996,400052,323244,1018768,0,204020,7257336,326944,27472,448192,3681632,96960,0,0
2019-12-31,770908,651016,1892812,315532,164,316372,958820,0,130988,7266844,369916,4016,395316,4117660,100076,0,0
2019-12-30,950224,1214868,2185536,359536,0,337408,1404192,0,226124,6362708,386720,45308,506836,3832352,117580,0,0
2019-12-27,1994536,2863684,3345312,944420,12,725952,1726052,0,390068,11095192,709756,90060,836916,19315936,127252,0,0
2019-12-26,1708800,653600,1949160,328036,40,373868,933204,0,157588,7043136,404016,7608,593064,2853720,58772,0,0
2019-12-24,1432264,438320,1299340,374496,0,524748,814704,0,154452,4741400,388636,14400,387512,2945512,66256,0,0
2019-12-23,2542360,1563704,2477024,715176,16,1147496,1394852,0,367564,9480428,528044,85440,675276,4046672,107580,0,0
2019-12-20,724252,523288,1323052,455604,656,516756,800304,0,299936,6891112,275352,106808,859240,9078156,84000,0,0
2019-12-19,1281544,670340,2139936,751376,296,724420,893488,0,212140,6189768,626240,81404,783292,3350148,103524,0,0
2019-12-18,1370532,650940,1895756,602280,708244,622836,1139324,0,184596,7706092,348988,47024,595712,5125676,64424,0,0
2019-12-17,1274156,821612,1570472,468380,1980,714628,988824,0,155668,5837688,432280,47476,648992,3540004,69376,0,0
2019-12-16,1294916,779804,1862364,404344,1828,613352,977460,0,155684,5961608,671312,16688,845792,3976312,67360,0,0
2019-12-13,1709964,887968,2656868,616384,4736,752084,1094420,0,227040,8443540,566292,37612,588016,4069276,102132,0,0
2019-12-12,1413200,965192,2437848,524180,46068,878244,929160,0,222552,11732888,761244,47020,656932,4855344,79624,0,0
2019-12-11,5451416,5358036,8455972,1352088,1203600,2278392,4449920,0,702108,34164524,2276092,77364,688004,11890120,306804,0,0
2019-12-10,5127144,2816124,8746304,822376,5200,813484,1666208,0,296108,11654904,1176840,25760,769436,4837148,118360,0,0
2019-12-09,1712392,922308,5507504,578856,0,747960,1443920,0,276744,8450568,685020,54440,711732,4225076,89712,0,0
2019-12-06,1270636,547676,1488224,510600,0,490288,1011348,0,273172,7095552,846172,31864,440304,4963864,59852,0,0
2019-12-05,839732,510492,1700624,518736,0,772640,825452,0,142136,6940856,376080,9192,447652,4405508,36552,0,0
2019-12-04,793112,390732,1068264,545404,0,768044,640296,0,201672,3689996,190332,20004,430580,2687676,63828,0,0
2019-12-03,334248,187596,553596,370164,0,503860,390744,0,140200,4401956,118216,15032,284860,1543100,21220,0,0
2019-12-02,564104,398336,863660,268628,0,255804,550616,0,71156,2868828,198928,11592,426840,1713624,50388,0,0
2019-11-29,372772,583840,454536,202612,0,197232,509832,0,26928,1518748,53092,3200,184108,1361756,7276,0,0
2019-11-27,744744,543904,1162864,422124,0,625324,705652,0,128704,4685036,353424,32400,244976,2443148,32316,0,0
2019-11-26,750728,453108,1218536,319792,0,456896,681920,0,302340,3496684,332932,22024,248712,2279748,39336,0,0
2019-11-25,622212,301956,861264,379256,0,539104,493052,0,172316,4800024,303856,21004,283820,2177488,24200,0,0
2019-11-22,876368,623432,1434500,490544,0,1230796,768456,0,244528,4775292,459596,41868,429308,2555288,46224,0,0
2019-11-21,495168,290040,973980,296480,0,803128,599444,0,70096,4816016,255836,9324,534152,1973532,18888,0,0
2019-11-20,606856,327608,1075316,383792,0,726760,653156,0,247068,3070960,306820,38024,743828,2442784,43816,0,0
2019-11-19,612072,515380,1274492,594296,0,1221300,680116,0,125812,4990340,206168,20784,369436,2806348,25648,0,0
2019-11-18,620924,323788,1030116,418232,0,702140,644592,0,166080,5240904,296380,40412,396596,2053708,49704,0,0
2019-11-15,590812,259608,791248,370088,400,543520,517888,0,160152,2552676,555912,28688,463904,1783768,45540,0,0
2019-11-14,388196,259208,754716,348964,0,418852,545032,0,142008,2254536,185160,24848,233640,1251764,28016,0,0
2019-11-13,331952,555412,535460,220060,0,436080,497068,0,81808,1498172,110828,24592,319948,1502088,22208,0,0
2019-11-12,457496,304304,622372,275920,0,413700,592844,0,76000,2676060,266724,20212,228312,1380376,23620,0,0
2019-11-11,955472,512116,984284,486744,0,772532,985140,0,118152,4951356,282048,44940,390340,1940032,14672,0,0
2019-11-08,538556,296628,722900,303948,0,640624,601800,0,56632,2717588,132176,13780,367512,1448660,34076,0,0
2019-11-07,582072,515636,1053472,316756,0,727996,748112,0,116068,4281160,358504,23708,456456,3300792,36400,0,0
2019-11-06,1060004,616088,1658008,523496,0,987496,997784,0,151816,6168404,497672,31156,693996,3096720,30528,0,0
2019-11-05,803472,543496,1070388,402464,0,713564,821560,0,124380,4994740,418060,34592,623348,2878524,67896,0,0
2019-11-04,1041208,525628,1188536,414936,0,640256,902552,0,143836,6352508,217500,20784,417020,2802132,13300,0,0
2019-11-01,1125464,600780,1935264,547996,0,945304,1214688,0,130000,9123108,174340,18300,662656,4330992,32528,0,0
2019-10-31,1001584,447348,1415088,448624,0,1114940,916728,0,118548,7429420,395052,29900,428644,3663124,35824,0,0
2019-10-30,739356,496636,1307900,282236,0,875160,662948,0,227560,6315720,452160,15960,458848,3059488,64200,0,0
2019-10-29,1056344,516352,1725292,396716,88,932220,831848,0,215976,5475196,299528,14924,415948,3752124,42556,0,0
2019-10-28,786344,456916,1039004,271080,0,663984,583676,0,99780,4136716,324708,4200,360388,2686552,5628,0,0
2019-10-25,704236,384428,954260,308772,0,664864,473624,0,227356,3328124,204532,9520,449056,2826008,46880,0,0
2019-10-24,1121104,736080,1758364,268588,0,905108,792876,0,322480,6511504,529280,16840,407984,3647656,91632,0,0
2019-10-23,829864,1066744,1413840,288332,0,739992,897160,0,262320,7075268,501692,12404,335636,2798904,70412,0,0
2019-10-22,1339976,555900,1345732,248640,0,762712,764040,0,1088552,7180652,189072,24720,294380,2826084,86868,0,0
2019-10-21,1119608,531632,1145372,217272,0,568908,654192,0,1085136,5383876,514476,10000,382936,2747072,87132,0,0
2019-10-18,882172,321972,569204,432348,0,500848,467624,0,739248,6028108,217968,25688,234752,2337988,30512,0,0
2019-10-17,663972,884644,967768,308236,20,579272,745728,0,582420,5679892,198188,24136,299612,3528192,102372,0,0
2019-10-16,1004368,642236,1583196,486040,68,906488,820916,0,365880,5429560,721932,6824,464376,3054936,52332,0,0
2019-10-15,1520204,808036,2712360,654364,36,2127868,1073340,0,810516,8859036,860472,30920,797432,5112668,37224,0,0
2019-10-14,1633080,519136,2850852,517376,272,1787584,1078380,0,363472,7421480,313944,27472,605852,4353520,152824,0,0
2019-10-11,1428728,703708,2283924,442088,8028,2944016,1015056,0,282940,7663872,164916,3336,821008,5854000,31332,0,0
2019-10-10,1099704,663812,2548072,593028,904,3209396,930044,0,467920,5340108,346264,25284,917564,4844904,49904,0,0
2019-10-09,1634576,902576,3207204,788968,0,3513752,1380444,0,448352,5535244,575036,42652,1027096,4301472,104996,0,0
2019-10-08,1363840,776484,1803632,497908,24,2738712,1185776,0,355480,5236180,384128,28692,674708,4215608,32468,0,0
2019-10-07,1182436,748040,1784600,371616,1012,2069816,905584,0,441140,6170504,319740,41572,720340,2954724,46780,0,0
2019-10-04,1200640,582376,2053260,307260,369052,1719056,1103684,0,510776,4717260,193368,19316,730416,3407204,23160,0,0
2019-10-03,1303584,518936,1720560,410180,0,2726852,968536,0,236300,5230960,187264,7792,749460,3655168,34680,0,0
2019-10-02,2448016,1104656,3604452,855408,1020,3426020,1857964,0,759872,11772684,451724,25596,1322524,6133444,96172,0,0
2019-10-01,1394288,1012880,2634768,602356,452,2160300,1343528,0,165408,10791400,459600,24696,632076,5091352,58692,0,0
2019-09-30,3812656,1049832,4701156,1134432,1800000,2718564,1815236,0,352876,12847376,511140,48608,1064944,6603724,88712,0,0
2019-09-27,1297428,1132244,2359604,192204,228,2621664,1155080,0,188712,7420888,634532,15188,849996,4304800,28280,0,0
2019-09-26,1362228,822208,2884948,570004,692,2545924,1200084,0,455300,8129132,515596,22404,737340,5145904,42392,0,0
2019-09-25,5547752,2265704,6871668,1385908,680,2944960,2279616,0,580388,15605772,693844,32976,1053800,9298776,118268,0,0
2019-09-24,5951408,2540472,7122300,1360540,1564,3116512,2674116,0,591704,16840248,614216,66124,999796,10626924,82668,0,0
2019-09-23,3092140,1930752,6011824,1061152,0,3999312,2922528,0,647884,18212320,715864,69000,1465136,9797584,85956,0,0
2019-09-20,2626880,986084,4469172,680908,3100,3947572,1849820,0,390904,11465196,432712,33448,1209012,18337020,87844,0,0
2019-09-19,2281920,1154680,3646300,578116,1200844,7457536,1286356,0,372660,6867468,668888,16156,836764,6265924,38964,0,0
2019-09-18,2542344,1484636,5217888,750412,240,3882296,1769104,0,382232,12726348,437092,55808,1252328,8627104,113344,0,0
2019-09-17,1331360,911988,2996144,563068,0,1425940,840024,0,289568,11301768,870000,15864,873644,4186524,58440,0,0
2019-09-16,1641276,846920,3596456,693332,896,1533516,1219092,0,668072,9333668,883280,155748,869292,5501248,104200,0,0
2019-09-13,1987652,1107252,3327800,1260500,0,1372112,1464896,0,536376,12301000,339084,26904,866292,5989372,69496,0,0
2019-09-12,1715632,1189712,3847512,924984,212800,1164660,1167608,0,695776,17289120,1070384,30576,647904,5616452,61844,0,0
2019-09-11,9741304,5708008,15368076,2534588,0,3518392,4140788,0,1139744,67969104,1721260,148340,1419116,22458552,150380,0,0
2019-09-10,8597804,4413148,7895880,1284468,0,2838864,3366340,0,639220,24303244,1142340,188772,1314248,10455632,196792,0,0
2019-09-09,4249848,2311412,7870400,1407048,0,2746984,3724384,0,937992,23137900,786196,67852,1151468,9754308,169304,0,0
2019-09-06,1604976,978412,3230964,425672,0,1372916,1347724,0,639716,9616228,379416,33504,830540,6256344,89684,0,0
2019-09-05,1609616,1124300,3321224,351268,0,1163616,1245768,0,348856,11749280,468828,40056,685684,5401436,58412,0,0
2019-09-04,909100,408008,2184272,220556,0,753700,552648,0,238500,7476568,383436,9600,397536,3325228,66160,0,0
2019-09-03,3455668,816724,3881920,605244,0,1636704,1735852,0,673648,15448996,713240,11936,751332,6352980,93476,0,0
2019-08-30,2790960,1257136,5644212,558168,0,1853284,2029788,0,618092,17264760,833888,53200,916180,8565496,158596,0,0
2019-08-29,2952796,1912508,5402248,736056,0,1787504,2952520,0,238120,26479768,1056096,54016,744884,9102364,38768,0,0
2019-08-28,1401876,843424,3712836,476220,0,1240724,1182348,0,490820,11084932,454508,10204,405900,4482584,13436,0,0
2019-08-27,955332,681092,2732480,358552,0,864972,960844,0,264260,10780924,291360,50256,528012,4221568,115324,0,0
2019-08-26,2464456,1239140,4221692,799840,0,1628600,1674668,0,709536,18415460,1144336,27140,483832,8408396,100568,0,0
2019-08-23,1707160,1542000,4578692,423864,0,1161356,1431076,0,280772,15809896,729728,40320,636536,6139320,221824,0,0
2019-08-22,7656392,6431728,16830656,2927512,0,4264012,8336552,0,2236688,45844052,1828176,129320,1460680,18291524,524352,0,0
2019-08-21,1404804,922684,2926044,523348,0,1184300,812268,0,481592,9125188,1035036,44072,709164,4767588,100804,0,0
2019-08-20,971492,648280,2054216,329864,0,760580,922276,0,215688,6691228,407360,36988,624404,3324736,53300,0,0
2019-08-19,747828,630088,1404504,345632,0,574380,776252,0,185148,3025904,539820,25704,416472,2775624,103064,0,0
2019-08-16,689708,495480,1900448,315024,0,593588,477348,0,223124,3792160,250092,27232,400880,3296260,61508,0,0
2019-08-15,1381300,995672,2990380,850252,0,1248668,1230400,0,598716,7884756,528420,74144,1085456,4498784,186620,0,0
2019-08-14,1891804,977804,3412212,545532,0,1172632,1319516,0,327384,7694612,536092,50880,900000,5413976,85264,0,0
2019-08-13,1230444,746028,2338036,624568,0,879776,882392,0,275180,6517388,570388,16664,649880,3230876,59060,0,0
2019-08-12,597496,428264,1506132,120392,0,460576,394716,0,88252,4712552,176860,13040,199320,1867216,41168,0,0
2019-08-09,925576,588776,2006300,209440,300,580096,574972,0,208548,3984580,284668,9280,418884,2406100,119980,0,0
2019-08-08,624108,358660,1268432,151332,1928,467980,664720,0,126908,2742056,185460,10800,276988,2303164,44368,0,0
2019-08-07,989412,592504,1981948,356360,2280,764392,855380,0,263128,9526732,747892,25400,487608,6735188,96088,0,0
2019-08-06,1131832,1091132,3338636,717036,1832,1854628,1228800,0,532592,4400844,697984,61140,572224,4894540,106552,0,0
2019-08-05,1328096,756568,3043208,504672,1348,1474260,915672,0,610020,7644872,494492,37752,522124,5250168,143752,0,0
2019-08-02,811236,745612,2042756,335072,0,744224,715716,0,295828,4643928,268288,19236,317000,3394700,45076,0,0
2019-08-01,1201496,740044,2957648,517576,26128,1331248,1286728,0,357908,8615400,726928,101472,314272,4070696,138488,0,0
2019-07-31,1263128,520364,2463028,817464,11092,1206424,1269268,0,894980,6000524,396620,77696,279368,5540772,94948,0,0
2019-07-30,1102124,1003388,3239836,643220,7828,900636,998412,0,269096,8071768,466028,42856,279500,3917720,146740,0,0
2019-07-29,746012,635324,3006844,925316,8156,770324,887440,0,297968,5277600,316468,18184,260808,4055928,102112,0,0
2019-07-26,470880,575720,1790096,338684,5920,454604,505528,0,127520,5042052,294144,27240,166788,2948216,88688,0,0
2019-07-25,1403068,973972,3058008,784672,12708,989684,1330360,0,318308,9081540,451664,33268,248656,4321904,152152,0,0
2019-07-24,1098960,833436,4200724,860068,3100,1183832,989476,0,456320,8274360,1729796,18800,433828,3923616,76136,0,0
2019-07-23,1161640,908796,2759912,1057956,13516,1090220,1275264,0,542844,16584508,866080,40240,307820,3919952,285240,0,0
2019-07-22,956364,856828,2423832,968180,17300,1550568,1164528,0,544648,6901544,1244776,44124,340688,4813244,128192,0,0
2019-07-19,1376132,1566472,3569376,1238768,44952,1840148,1618220,0,859908,12788180,1591336,151844,405920,16480676,254064,0,0
2019-07-18,1759280,1485060,4610384,1441044,70424,2659188,1970544,0,536280,10220968,975072,107716,501748,7723792,343352,0,0
2019-07-17,1441204,1392704,2702816,1182012,15292,1543868,1555636,0,743392,10069800,837136,94196,351800,8538908,103828,0,0
2019-07-16,668608,614852,1591984,790248,0,812484,1038192,0,531468,6489132,615172,33136,124016,10551192,45124,0,0
2019-07-15,505352,523248,1187940,453952,18236,610312,687636,0,292568,5306292,301556,34788,237612,2066600,47988,0,0
2019-07-12,835356,751372,2127864,1112724,29740,1147280,805708,0,384064,5828860,539956,34948,263244,3637216,71048,0,0
2019-07-11,3454144,2853132,6515400,2229640,2748280,3398552,2857168,0,866120,23690820,3692664,207008,563580,13787784,249504,0,0
2019-07-10,1952236,2118040,3336664,2022952,4722400,2629296,2400180,0,1072008,14556992,1455440,205624,387980,6420308,133212,0,0
2019-07-09,1733408,2927616,2966880,2877576,6762532,2374624,1808152,0,1188216,15512880,1212748,329364,641808,6420104,131548,0,0
2019-07-08,794076,1233092,1676484,946508,3000004,1641796,980412,0,406776,10905008,434048,306112,377156,3607696,64976,0,0
2019-07-05,2975796,2963192,7290784,3080404,2175600,4218632,3604008,0,1042012,12731544,1205372,539628,976400,8529908,245304,0,0
2019-07-03,498288,750064,806532,505328,1240204,561460,288284,0,146824,3030596,318668,12040,244792,1808624,36704,0,0
2019-07-02,856500,736720,2893588,814504,3113808,844448,873756,0,438828,6016504,535840,22532,258788,5029408,138632,0,0
2019-07-01,657144,781576,2584448,765012,364,707488,876896,0,656148,5705816,360500,32420,136060,3913060,171124,0,0
2019-06-28,670748,463020,2167120,872356,92,566780,728588,0,285364,4801584,314048,28088,227564,4355548,110288,0,0
2019-06-27,675780,697976,2137236,1507000,2024,1148664,851532,0,632952,3532496,365968,75612,208476,3089236,98876,0,0
2019-06-26,610936,1116052,1986976,544360,156,819648,742060,0,308616,3957816,401292,125912,159936,3351140,82276,0,0
